Time_ID,Purchase_Date,Time_of_Purchase,Day,Month,Year,time_key,Hour_of_Day
14553,2024-02-18,1970-01-01 06:22:48,18,2,2024,2024-02-18_6:22:48,6
14554,2024-02-18,1970-01-01 06:31:33,18,2,2024,2024-02-18_6:31:33,6
14555,2024-02-18,1970-01-01 06:39:23,18,2,2024,2024-02-18_6:39:23,6
14556,2024-02-18,1970-01-01 06:39:57,18,2,2024,2024-02-18_6:39:57,6
14557,2024-02-18,1970-01-01 06:41:06,18,2,2024,2024-02-18_6:41:06,6
14558,2024-02-18,1970-01-01 07:16:01,18,2,2024,2024-02-18_7:16:01,7
14559,2024-02-18,1970-01-01 07:16:48,18,2,2024,2024-02-18_7:16:48,7
14560,2024-02-18,1970-01-01 07:17:25,18,2,2024,2024-02-18_7:17:25,7
14561,2024-02-18,1970-01-01 07:20:29,18,2,2024,2024-02-18_7:20:29,7
14562,2024-02-18,1970-01-01 07:20:33,18,2,2024,2024-02-18_7:20:33,7
14563,2024-02-18,1970-01-01 07:21:03,18,2,2024,2024-02-18_7:21:03,7
14564,2024-02-18,1970-01-01 07:21:12,18,2,2024,2024-02-18_7:21:12,7
14565,2024-02-18,1970-01-01 07:23:15,18,2,2024,2024-02-18_7:23:15,7
14566,2024-02-18,1970-01-01 07:25:29,18,2,2024,2024-02-18_7:25:29,7
14567,2024-02-18,1970-01-01 07:28:16,18,2,2024,2024-02-18_7:28:16,7
14568,2024-02-18,1970-01-01 07:31:37,18,2,2024,2024-02-18_7:31:37,7
14569,2024-02-18,1970-01-01 07:39:14,18,2,2024,2024-02-18_7:39:14,7
14570,2024-02-18,1970-01-01 07:40:57,18,2,2024,2024-02-18_7:40:57,7
14571,2024-02-18,1970-01-01 07:41:46,18,2,2024,2024-02-18_7:41:46,7
14572,2024-02-18,1970-01-01 07:45:33,18,2,2024,2024-02-18_7:45:33,7
14573,2024-02-18,1970-01-01 07:45:46,18,2,2024,2024-02-18_7:45:46,7
14574,2024-02-18,1970-01-01 07:46:00,18,2,2024,2024-02-18_7:46:00,7
14575,2024-02-18,1970-01-01 07:46:49,18,2,2024,2024-02-18_7:46:49,7
14576,2024-02-18,1970-01-01 07:47:17,18,2,2024,2024-02-18_7:47:17,7
14577,2024-02-18,1970-01-01 07:48:10,18,2,2024,2024-02-18_7:48:10,7
14578,2024-02-18,1970-01-01 07:48:27,18,2,2024,2024-02-18_7:48:27,7
14579,2024-02-18,1970-01-01 07:53:01,18,2,2024,2024-02-18_7:53:01,7
14580,2024-02-18,1970-01-01 07:54:04,18,2,2024,2024-02-18_7:54:04,7
14581,2024-02-18,1970-01-01 07:57:34,18,2,2024,2024-02-18_7:57:34,7
14582,2024-02-18,1970-01-01 07:59:43,18,2,2024,2024-02-18_7:59:43,7
14583,2024-02-18,1970-01-01 08:02:23,18,2,2024,2024-02-18_8:02:23,8
14584,2024-02-18,1970-01-01 08:04:22,18,2,2024,2024-02-18_8:04:22,8
14585,2024-02-18,1970-01-01 08:06:21,18,2,2024,2024-02-18_8:06:21,8
14586,2024-02-18,1970-01-01 08:09:35,18,2,2024,2024-02-18_8:09:35,8
14587,2024-02-18,1970-01-01 08:11:20,18,2,2024,2024-02-18_8:11:20,8
14588,2024-02-18,1970-01-01 08:15:56,18,2,2024,2024-02-18_8:15:56,8
14589,2024-02-18,1970-01-01 08:20:56,18,2,2024,2024-02-18_8:20:56,8
14590,2024-02-18,1970-01-01 08:21:12,18,2,2024,2024-02-18_8:21:12,8
14591,2024-02-18,1970-01-01 08:21:17,18,2,2024,2024-02-18_8:21:17,8
14592,2024-02-18,1970-01-01 08:25:48,18,2,2024,2024-02-18_8:25:48,8
14593,2024-02-18,1970-01-01 08:27:30,18,2,2024,2024-02-18_8:27:30,8
14594,2024-02-18,1970-01-01 08:37:38,18,2,2024,2024-02-18_8:37:38,8
14595,2024-02-18,1970-01-01 08:43:44,18,2,2024,2024-02-18_8:43:44,8
14596,2024-02-18,1970-01-01 08:54:38,18,2,2024,2024-02-18_8:54:38,8
14597,2024-02-18,1970-01-01 09:12:10,18,2,2024,2024-02-18_9:12:10,9
14598,2024-02-18,1970-01-01 09:13:34,18,2,2024,2024-02-18_9:13:34,9
14599,2024-02-18,1970-01-01 09:20:35,18,2,2024,2024-02-18_9:20:35,9
14600,2024-02-18,1970-01-01 09:31:29,18,2,2024,2024-02-18_9:31:29,9
14601,2024-02-18,1970-01-01 09:34:59,18,2,2024,2024-02-18_9:34:59,9
14602,2024-02-18,1970-01-01 09:35:31,18,2,2024,2024-02-18_9:35:31,9
14603,2024-02-18,1970-01-01 09:38:00,18,2,2024,2024-02-18_9:38:00,9
14604,2024-02-18,1970-01-01 09:38:34,18,2,2024,2024-02-18_9:38:34,9
14605,2024-02-18,1970-01-01 09:40:00,18,2,2024,2024-02-18_9:40:00,9
14606,2024-02-18,1970-01-01 09:43:09,18,2,2024,2024-02-18_9:43:09,9
14607,2024-02-18,1970-01-01 09:43:13,18,2,2024,2024-02-18_9:43:13,9
14608,2024-02-18,1970-01-01 09:54:22,18,2,2024,2024-02-18_9:54:22,9
14609,2024-02-18,1970-01-01 10:17:44,18,2,2024,2024-02-18_10:17:44,10
14610,2024-02-18,1970-01-01 10:21:47,18,2,2024,2024-02-18_10:21:47,10
14611,2024-02-18,1970-01-01 10:32:35,18,2,2024,2024-02-18_10:32:35,10
14612,2024-02-18,1970-01-01 10:37:22,18,2,2024,2024-02-18_10:37:22,10
14613,2024-02-18,1970-01-01 10:41:57,18,2,2024,2024-02-18_10:41:57,10
14614,2024-02-18,1970-01-01 10:53:09,18,2,2024,2024-02-18_10:53:09,10
14615,2024-02-18,1970-01-01 10:56:02,18,2,2024,2024-02-18_10:56:02,10
14616,2024-02-18,1970-01-01 11:20:27,18,2,2024,2024-02-18_11:20:27,11
14617,2024-02-18,1970-01-01 11:27:42,18,2,2024,2024-02-18_11:27:42,11
14618,2024-02-18,1970-01-01 11:53:05,18,2,2024,2024-02-18_11:53:05,11
14619,2024-02-18,1970-01-01 11:57:01,18,2,2024,2024-02-18_11:57:01,11
14620,2024-02-18,1970-01-01 12:29:50,18,2,2024,2024-02-18_12:29:50,12
14621,2024-02-18,1970-01-01 12:30:45,18,2,2024,2024-02-18_12:30:45,12
14622,2024-02-18,1970-01-01 12:32:14,18,2,2024,2024-02-18_12:32:14,12
14623,2024-02-18,1970-01-01 12:34:05,18,2,2024,2024-02-18_12:34:05,12
14624,2024-02-18,1970-01-01 12:35:03,18,2,2024,2024-02-18_12:35:03,12
14625,2024-02-18,1970-01-01 12:35:59,18,2,2024,2024-02-18_12:35:59,12
14626,2024-02-18,1970-01-01 12:37:29,18,2,2024,2024-02-18_12:37:29,12
14627,2024-02-18,1970-01-01 12:41:03,18,2,2024,2024-02-18_12:41:03,12
14628,2024-02-18,1970-01-01 12:41:49,18,2,2024,2024-02-18_12:41:49,12
14629,2024-02-18,1970-01-01 13:26:19,18,2,2024,2024-02-18_13:26:19,13
14630,2024-02-18,1970-01-01 13:26:32,18,2,2024,2024-02-18_13:26:32,13
14631,2024-02-18,1970-01-01 13:35:25,18,2,2024,2024-02-18_13:35:25,13
14632,2024-02-18,1970-01-01 13:47:46,18,2,2024,2024-02-18_13:47:46,13
14633,2024-02-18,1970-01-01 14:38:30,18,2,2024,2024-02-18_14:38:30,14
14634,2024-02-18,1970-01-01 14:39:14,18,2,2024,2024-02-18_14:39:14,14
14635,2024-02-18,1970-01-01 14:43:33,18,2,2024,2024-02-18_14:43:33,14
14636,2024-02-18,1970-01-01 14:46:22,18,2,2024,2024-02-18_14:46:22,14
14637,2024-02-18,1970-01-01 14:51:01,18,2,2024,2024-02-18_14:51:01,14
14638,2024-02-18,1970-01-01 15:04:12,18,2,2024,2024-02-18_15:04:12,15
14639,2024-02-18,1970-01-01 15:08:49,18,2,2024,2024-02-18_15:08:49,15
14640,2024-02-18,1970-01-01 15:09:32,18,2,2024,2024-02-18_15:09:32,15
14641,2024-02-18,1970-01-01 15:12:36,18,2,2024,2024-02-18_15:12:36,15
14642,2024-02-18,1970-01-01 15:13:43,18,2,2024,2024-02-18_15:13:43,15
14643,2024-02-18,1970-01-01 15:15:48,18,2,2024,2024-02-18_15:15:48,15
14644,2024-02-18,1970-01-01 15:16:23,18,2,2024,2024-02-18_15:16:23,15
14645,2024-02-18,1970-01-01 15:21:10,18,2,2024,2024-02-18_15:21:10,15
14646,2024-02-18,1970-01-01 15:23:24,18,2,2024,2024-02-18_15:23:24,15
14647,2024-02-18,1970-01-01 15:23:43,18,2,2024,2024-02-18_15:23:43,15
14648,2024-02-18,1970-01-01 15:27:58,18,2,2024,2024-02-18_15:27:58,15
14649,2024-02-18,1970-01-01 15:49:37,18,2,2024,2024-02-18_15:49:37,15
14650,2024-02-18,1970-01-01 15:57:05,18,2,2024,2024-02-18_15:57:05,15
14651,2024-02-18,1970-01-01 15:59:41,18,2,2024,2024-02-18_15:59:41,15
14652,2024-02-18,1970-01-01 16:02:14,18,2,2024,2024-02-18_16:02:14,16
14653,2024-02-18,1970-01-01 16:08:50,18,2,2024,2024-02-18_16:08:50,16
14654,2024-02-18,1970-01-01 16:14:08,18,2,2024,2024-02-18_16:14:08,16
14655,2024-02-18,1970-01-01 16:25:08,18,2,2024,2024-02-18_16:25:08,16
14656,2024-02-18,1970-01-01 16:35:22,18,2,2024,2024-02-18_16:35:22,16
14657,2024-02-18,1970-01-01 16:57:10,18,2,2024,2024-02-18_16:57:10,16
14658,2024-02-18,1970-01-01 17:05:47,18,2,2024,2024-02-18_17:05:47,17
14659,2024-02-18,1970-01-01 17:07:33,18,2,2024,2024-02-18_17:07:33,17
14660,2024-02-18,1970-01-01 17:18:48,18,2,2024,2024-02-18_17:18:48,17
14661,2024-02-18,1970-01-01 17:20:53,18,2,2024,2024-02-18_17:20:53,17
14662,2024-02-18,1970-01-01 17:21:09,18,2,2024,2024-02-18_17:21:09,17
14663,2024-02-18,1970-01-01 17:23:51,18,2,2024,2024-02-18_17:23:51,17
14664,2024-02-18,1970-01-01 17:24:14,18,2,2024,2024-02-18_17:24:14,17
14665,2024-02-18,1970-01-01 17:31:21,18,2,2024,2024-02-18_17:31:21,17
14666,2024-02-18,1970-01-01 17:32:50,18,2,2024,2024-02-18_17:32:50,17
14667,2024-02-18,1970-01-01 17:32:53,18,2,2024,2024-02-18_17:32:53,17
14668,2024-02-18,1970-01-01 17:37:27,18,2,2024,2024-02-18_17:37:27,17
14669,2024-02-18,1970-01-01 17:41:58,18,2,2024,2024-02-18_17:41:58,17
14670,2024-02-18,1970-01-01 17:46:56,18,2,2024,2024-02-18_17:46:56,17
14671,2024-02-18,1970-01-01 17:53:38,18,2,2024,2024-02-18_17:53:38,17
14672,2024-02-18,1970-01-01 17:56:29,18,2,2024,2024-02-18_17:56:29,17
14673,2024-02-18,1970-01-01 17:57:18,18,2,2024,2024-02-18_17:57:18,17
14674,2024-02-18,1970-01-01 18:12:08,18,2,2024,2024-02-18_18:12:08,18
14675,2024-02-18,1970-01-01 18:14:40,18,2,2024,2024-02-18_18:14:40,18
14676,2024-02-18,1970-01-01 18:32:21,18,2,2024,2024-02-18_18:32:21,18
14677,2024-02-18,1970-01-01 18:33:28,18,2,2024,2024-02-18_18:33:28,18
14678,2024-02-18,1970-01-01 18:34:04,18,2,2024,2024-02-18_18:34:04,18
14679,2024-02-18,1970-01-01 18:50:08,18,2,2024,2024-02-18_18:50:08,18
14680,2024-02-18,1970-01-01 18:52:02,18,2,2024,2024-02-18_18:52:02,18
14681,2024-02-18,1970-01-01 18:52:15,18,2,2024,2024-02-18_18:52:15,18
14682,2024-02-18,1970-01-01 19:07:52,18,2,2024,2024-02-18_19:07:52,19
14683,2024-02-18,1970-01-01 19:24:12,18,2,2024,2024-02-18_19:24:12,19
14684,2024-02-18,1970-01-01 19:25:13,18,2,2024,2024-02-18_19:25:13,19
14685,2024-02-18,1970-01-01 19:26:13,18,2,2024,2024-02-18_19:26:13,19
14686,2024-02-18,1970-01-01 19:30:19,18,2,2024,2024-02-18_19:30:19,19
14687,2024-02-18,1970-01-01 19:32:11,18,2,2024,2024-02-18_19:32:11,19
14688,2024-02-18,1970-01-01 19:56:43,18,2,2024,2024-02-18_19:56:43,19
14689,2024-02-18,1970-01-01 20:00:25,18,2,2024,2024-02-18_20:00:25,20
14690,2024-02-18,1970-01-01 20:01:55,18,2,2024,2024-02-18_20:01:55,20
14691,2024-02-18,1970-01-01 20:05:11,18,2,2024,2024-02-18_20:05:11,20
14692,2024-02-18,1970-01-01 20:07:37,18,2,2024,2024-02-18_20:07:37,20
14693,2024-02-18,1970-01-01 20:11:25,18,2,2024,2024-02-18_20:11:25,20
14694,2024-02-18,1970-01-01 20:12:49,18,2,2024,2024-02-18_20:12:49,20
14695,2024-02-18,1970-01-01 20:15:41,18,2,2024,2024-02-18_20:15:41,20
14696,2024-02-18,1970-01-01 20:19:03,18,2,2024,2024-02-18_20:19:03,20
14697,2024-02-18,1970-01-01 20:19:25,18,2,2024,2024-02-18_20:19:25,20
14698,2024-02-18,1970-01-01 20:22:16,18,2,2024,2024-02-18_20:22:16,20
14699,2024-02-18,1970-01-01 20:22:20,18,2,2024,2024-02-18_20:22:20,20
14700,2024-02-18,1970-01-01 20:23:45,18,2,2024,2024-02-18_20:23:45,20
14701,2024-02-18,1970-01-01 20:23:49,18,2,2024,2024-02-18_20:23:49,20
14702,2024-02-18,1970-01-01 20:24:53,18,2,2024,2024-02-18_20:24:53,20
14703,2024-02-18,1970-01-01 20:25:21,18,2,2024,2024-02-18_20:25:21,20
14704,2024-02-18,1970-01-01 20:25:22,18,2,2024,2024-02-18_20:25:22,20
14705,2024-02-18,1970-01-01 20:25:48,18,2,2024,2024-02-18_20:25:48,20
14706,2024-02-18,1970-01-01 20:25:59,18,2,2024,2024-02-18_20:25:59,20
14707,2024-02-18,1970-01-01 20:27:38,18,2,2024,2024-02-18_20:27:38,20
14708,2024-02-18,1970-01-01 20:28:14,18,2,2024,2024-02-18_20:28:14,20
14709,2024-02-18,1970-01-01 20:31:28,18,2,2024,2024-02-18_20:31:28,20
14710,2024-02-18,1970-01-01 20:37:12,18,2,2024,2024-02-18_20:37:12,20
14711,2024-02-18,1970-01-01 20:47:09,18,2,2024,2024-02-18_20:47:09,20
14712,2024-02-18,1970-01-01 21:14:16,18,2,2024,2024-02-18_21:14:16,21
14713,2024-02-18,1970-01-01 21:40:08,18,2,2024,2024-02-18_21:40:08,21
14714,2024-02-18,1970-01-01 21:44:19,18,2,2024,2024-02-18_21:44:19,21
14715,2024-02-18,1970-01-01 21:52:51,18,2,2024,2024-02-18_21:52:51,21
14716,2024-02-18,1970-01-01 22:29:03,18,2,2024,2024-02-18_22:29:03,22
14717,2024-02-18,1970-01-01 22:32:15,18,2,2024,2024-02-18_22:32:15,22
14718,2024-02-18,1970-01-01 22:44:09,18,2,2024,2024-02-18_22:44:09,22
14719,2024-02-18,1970-01-01 22:50:51,18,2,2024,2024-02-18_22:50:51,22
14720,2024-02-18,1970-01-01 22:57:29,18,2,2024,2024-02-18_22:57:29,22
14721,2024-02-18,1970-01-01 23:03:39,18,2,2024,2024-02-18_23:03:39,23
14722,2024-02-18,1970-01-01 23:07:30,18,2,2024,2024-02-18_23:07:30,23
14723,2024-02-18,1970-01-01 23:11:40,18,2,2024,2024-02-18_23:11:40,23
14724,2024-02-18,1970-01-01 23:34:18,18,2,2024,2024-02-18_23:34:18,23
14725,2024-02-19,1970-01-01 00:08:36,19,2,2024,2024-02-19_0:08:36,0
14726,2024-02-19,1970-01-01 00:15:42,19,2,2024,2024-02-19_0:15:42,0
14727,2024-02-19,1970-01-01 00:22:23,19,2,2024,2024-02-19_0:22:23,0
14728,2024-02-19,1970-01-01 00:23:09,19,2,2024,2024-02-19_0:23:09,0
14729,2024-02-19,1970-01-01 00:24:07,19,2,2024,2024-02-19_0:24:07,0
14730,2024-02-19,1970-01-01 00:31:04,19,2,2024,2024-02-19_0:31:04,0
14731,2024-02-19,1970-01-01 00:40:42,19,2,2024,2024-02-19_0:40:42,0
14732,2024-02-19,1970-01-01 01:16:25,19,2,2024,2024-02-19_1:16:25,1
14733,2024-02-19,1970-01-01 01:19:59,19,2,2024,2024-02-19_1:19:59,1
14734,2024-02-19,1970-01-01 01:21:57,19,2,2024,2024-02-19_1:21:57,1
14735,2024-02-19,1970-01-01 01:24:40,19,2,2024,2024-02-19_1:24:40,1
14736,2024-02-19,1970-01-01 01:40:37,19,2,2024,2024-02-19_1:40:37,1
14737,2024-02-19,1970-01-01 01:53:41,19,2,2024,2024-02-19_1:53:41,1
14738,2024-02-19,1970-01-01 02:11:12,19,2,2024,2024-02-19_2:11:12,2
14739,2024-02-19,1970-01-01 02:11:13,19,2,2024,2024-02-19_2:11:13,2
14740,2024-02-19,1970-01-01 03:27:36,19,2,2024,2024-02-19_3:27:36,3
14741,2024-02-19,1970-01-01 03:34:29,19,2,2024,2024-02-19_3:34:29,3
14742,2024-02-19,1970-01-01 03:42:12,19,2,2024,2024-02-19_3:42:12,3
14743,2024-02-19,1970-01-01 03:46:04,19,2,2024,2024-02-19_3:46:04,3
14744,2024-02-19,1970-01-01 03:57:39,19,2,2024,2024-02-19_3:57:39,3
14745,2024-02-19,1970-01-01 04:00:01,19,2,2024,2024-02-19_4:00:01,4
14746,2024-02-19,1970-01-01 04:21:17,19,2,2024,2024-02-19_4:21:17,4
14747,2024-02-19,1970-01-01 04:36:42,19,2,2024,2024-02-19_4:36:42,4
14748,2024-02-19,1970-01-01 05:08:25,19,2,2024,2024-02-19_5:08:25,5
14749,2024-02-19,1970-01-01 05:12:29,19,2,2024,2024-02-19_5:12:29,5
14750,2024-02-19,1970-01-01 05:21:51,19,2,2024,2024-02-19_5:21:51,5
14751,2024-02-19,1970-01-01 05:29:41,19,2,2024,2024-02-19_5:29:41,5
14752,2024-02-19,1970-01-01 05:59:31,19,2,2024,2024-02-19_5:59:31,5
14753,2024-02-19,1970-01-01 06:02:39,19,2,2024,2024-02-19_6:02:39,6
14754,2024-02-19,1970-01-01 06:03:06,19,2,2024,2024-02-19_6:03:06,6
14755,2024-02-19,1970-01-01 06:05:05,19,2,2024,2024-02-19_6:05:05,6
14756,2024-02-19,1970-01-01 06:06:12,19,2,2024,2024-02-19_6:06:12,6
14757,2024-02-19,1970-01-01 06:09:34,19,2,2024,2024-02-19_6:09:34,6
14758,2024-02-19,1970-01-01 06:41:18,19,2,2024,2024-02-19_6:41:18,6
14759,2024-02-19,1970-01-01 07:19:43,19,2,2024,2024-02-19_7:19:43,7
14760,2024-02-19,1970-01-01 07:24:09,19,2,2024,2024-02-19_7:24:09,7
14761,2024-02-19,1970-01-01 07:27:54,19,2,2024,2024-02-19_7:27:54,7
14762,2024-02-19,1970-01-01 07:28:20,19,2,2024,2024-02-19_7:28:20,7
14763,2024-02-19,1970-01-01 07:36:32,19,2,2024,2024-02-19_7:36:32,7
14764,2024-02-19,1970-01-01 07:37:36,19,2,2024,2024-02-19_7:37:36,7
14765,2024-02-19,1970-01-01 07:43:49,19,2,2024,2024-02-19_7:43:49,7
14766,2024-02-19,1970-01-01 07:45:55,19,2,2024,2024-02-19_7:45:55,7
14767,2024-02-19,1970-01-01 07:46:40,19,2,2024,2024-02-19_7:46:40,7
14768,2024-02-19,1970-01-01 07:47:52,19,2,2024,2024-02-19_7:47:52,7
14769,2024-02-19,1970-01-01 07:48:54,19,2,2024,2024-02-19_7:48:54,7
14770,2024-02-19,1970-01-01 07:56:38,19,2,2024,2024-02-19_7:56:38,7
14771,2024-02-19,1970-01-01 08:01:37,19,2,2024,2024-02-19_8:01:37,8
14772,2024-02-19,1970-01-01 08:10:33,19,2,2024,2024-02-19_8:10:33,8
14773,2024-02-19,1970-01-01 08:12:46,19,2,2024,2024-02-19_8:12:46,8
14774,2024-02-19,1970-01-01 08:13:27,19,2,2024,2024-02-19_8:13:27,8
14775,2024-02-19,1970-01-01 08:13:54,19,2,2024,2024-02-19_8:13:54,8
14776,2024-02-19,1970-01-01 08:16:02,19,2,2024,2024-02-19_8:16:02,8
14777,2024-02-19,1970-01-01 08:20:34,19,2,2024,2024-02-19_8:20:34,8
14778,2024-02-19,1970-01-01 08:23:16,19,2,2024,2024-02-19_8:23:16,8
14779,2024-02-19,1970-01-01 08:23:29,19,2,2024,2024-02-19_8:23:29,8
14780,2024-02-19,1970-01-01 08:24:22,19,2,2024,2024-02-19_8:24:22,8
14781,2024-02-19,1970-01-01 08:27:50,19,2,2024,2024-02-19_8:27:50,8
14782,2024-02-19,1970-01-01 08:29:29,19,2,2024,2024-02-19_8:29:29,8
14783,2024-02-19,1970-01-01 09:08:11,19,2,2024,2024-02-19_9:08:11,9
14784,2024-02-19,1970-01-01 09:13:07,19,2,2024,2024-02-19_9:13:07,9
14785,2024-02-19,1970-01-01 09:14:56,19,2,2024,2024-02-19_9:14:56,9
14786,2024-02-19,1970-01-01 09:22:37,19,2,2024,2024-02-19_9:22:37,9
14787,2024-02-19,1970-01-01 09:33:27,19,2,2024,2024-02-19_9:33:27,9
14788,2024-02-19,1970-01-01 09:33:29,19,2,2024,2024-02-19_9:33:29,9
14789,2024-02-19,1970-01-01 09:35:48,19,2,2024,2024-02-19_9:35:48,9
14790,2024-02-19,1970-01-01 09:36:16,19,2,2024,2024-02-19_9:36:16,9
14791,2024-02-19,1970-01-01 09:42:29,19,2,2024,2024-02-19_9:42:29,9
14792,2024-02-19,1970-01-01 09:49:40,19,2,2024,2024-02-19_9:49:40,9
14793,2024-02-19,1970-01-01 10:21:43,19,2,2024,2024-02-19_10:21:43,10
14794,2024-02-19,1970-01-01 10:33:27,19,2,2024,2024-02-19_10:33:27,10
14795,2024-02-19,1970-01-01 10:43:42,19,2,2024,2024-02-19_10:43:42,10
14796,2024-02-19,1970-01-01 10:46:38,19,2,2024,2024-02-19_10:46:38,10
14797,2024-02-19,1970-01-01 10:49:47,19,2,2024,2024-02-19_10:49:47,10
14798,2024-02-19,1970-01-01 10:52:55,19,2,2024,2024-02-19_10:52:55,10
14799,2024-02-19,1970-01-01 11:05:26,19,2,2024,2024-02-19_11:05:26,11
14800,2024-02-19,1970-01-01 11:11:05,19,2,2024,2024-02-19_11:11:05,11
14801,2024-02-19,1970-01-01 11:26:21,19,2,2024,2024-02-19_11:26:21,11
14802,2024-02-19,1970-01-01 11:53:31,19,2,2024,2024-02-19_11:53:31,11
14803,2024-02-19,1970-01-01 12:03:15,19,2,2024,2024-02-19_12:03:15,12
14804,2024-02-19,1970-01-01 12:10:42,19,2,2024,2024-02-19_12:10:42,12
14805,2024-02-19,1970-01-01 12:11:00,19,2,2024,2024-02-19_12:11:00,12
14806,2024-02-19,1970-01-01 12:13:19,19,2,2024,2024-02-19_12:13:19,12
14807,2024-02-19,1970-01-01 12:13:45,19,2,2024,2024-02-19_12:13:45,12
14808,2024-02-19,1970-01-01 12:22:47,19,2,2024,2024-02-19_12:22:47,12
14809,2024-02-19,1970-01-01 12:27:04,19,2,2024,2024-02-19_12:27:04,12
14810,2024-02-19,1970-01-01 12:34:37,19,2,2024,2024-02-19_12:34:37,12
14811,2024-02-19,1970-01-01 12:37:37,19,2,2024,2024-02-19_12:37:37,12
14812,2024-02-19,1970-01-01 12:46:48,19,2,2024,2024-02-19_12:46:48,12
14813,2024-02-19,1970-01-01 13:19:11,19,2,2024,2024-02-19_13:19:11,13
14814,2024-02-19,1970-01-01 13:34:02,19,2,2024,2024-02-19_13:34:02,13
14815,2024-02-19,1970-01-01 13:39:48,19,2,2024,2024-02-19_13:39:48,13
14816,2024-02-19,1970-01-01 13:41:27,19,2,2024,2024-02-19_13:41:27,13
14817,2024-02-19,1970-01-01 13:41:50,19,2,2024,2024-02-19_13:41:50,13
14818,2024-02-19,1970-01-01 13:48:22,19,2,2024,2024-02-19_13:48:22,13
14819,2024-02-19,1970-01-01 14:32:46,19,2,2024,2024-02-19_14:32:46,14
14820,2024-02-19,1970-01-01 14:33:49,19,2,2024,2024-02-19_14:33:49,14
14821,2024-02-19,1970-01-01 14:34:45,19,2,2024,2024-02-19_14:34:45,14
14822,2024-02-19,1970-01-01 14:37:06,19,2,2024,2024-02-19_14:37:06,14
14823,2024-02-19,1970-01-01 14:37:56,19,2,2024,2024-02-19_14:37:56,14
14824,2024-02-19,1970-01-01 14:40:43,19,2,2024,2024-02-19_14:40:43,14
14825,2024-02-19,1970-01-01 14:41:27,19,2,2024,2024-02-19_14:41:27,14
14826,2024-02-19,1970-01-01 14:43:24,19,2,2024,2024-02-19_14:43:24,14
14827,2024-02-19,1970-01-01 14:46:20,19,2,2024,2024-02-19_14:46:20,14
14828,2024-02-19,1970-01-01 14:48:58,19,2,2024,2024-02-19_14:48:58,14
14829,2024-02-19,1970-01-01 14:53:52,19,2,2024,2024-02-19_14:53:52,14
14830,2024-02-19,1970-01-01 14:57:54,19,2,2024,2024-02-19_14:57:54,14
14831,2024-02-19,1970-01-01 14:59:15,19,2,2024,2024-02-19_14:59:15,14
14832,2024-02-19,1970-01-01 15:08:24,19,2,2024,2024-02-19_15:08:24,15
14833,2024-02-19,1970-01-01 15:09:29,19,2,2024,2024-02-19_15:09:29,15
14834,2024-02-19,1970-01-01 15:11:03,19,2,2024,2024-02-19_15:11:03,15
14835,2024-02-19,1970-01-01 15:12:29,19,2,2024,2024-02-19_15:12:29,15
14836,2024-02-19,1970-01-01 15:18:23,19,2,2024,2024-02-19_15:18:23,15
14837,2024-02-19,1970-01-01 15:23:14,19,2,2024,2024-02-19_15:23:14,15
14838,2024-02-19,1970-01-01 15:41:45,19,2,2024,2024-02-19_15:41:45,15
14839,2024-02-19,1970-01-01 15:54:31,19,2,2024,2024-02-19_15:54:31,15
14840,2024-02-19,1970-01-01 15:58:31,19,2,2024,2024-02-19_15:58:31,15
14841,2024-02-19,1970-01-01 16:09:01,19,2,2024,2024-02-19_16:09:01,16
14842,2024-02-19,1970-01-01 16:16:17,19,2,2024,2024-02-19_16:16:17,16
14843,2024-02-19,1970-01-01 16:22:51,19,2,2024,2024-02-19_16:22:51,16
14844,2024-02-19,1970-01-01 16:28:02,19,2,2024,2024-02-19_16:28:02,16
14845,2024-02-19,1970-01-01 16:47:01,19,2,2024,2024-02-19_16:47:01,16
14846,2024-02-19,1970-01-01 17:11:28,19,2,2024,2024-02-19_17:11:28,17
14847,2024-02-19,1970-01-01 17:16:35,19,2,2024,2024-02-19_17:16:35,17
14848,2024-02-19,1970-01-01 17:17:22,19,2,2024,2024-02-19_17:17:22,17
14849,2024-02-19,1970-01-01 17:19:44,19,2,2024,2024-02-19_17:19:44,17
14850,2024-02-19,1970-01-01 17:20:20,19,2,2024,2024-02-19_17:20:20,17
14851,2024-02-19,1970-01-01 17:22:05,19,2,2024,2024-02-19_17:22:05,17
14852,2024-02-19,1970-01-01 17:39:31,19,2,2024,2024-02-19_17:39:31,17
14853,2024-02-19,1970-01-01 17:41:09,19,2,2024,2024-02-19_17:41:09,17
14854,2024-02-19,1970-01-01 17:43:14,19,2,2024,2024-02-19_17:43:14,17
14855,2024-02-19,1970-01-01 17:44:28,19,2,2024,2024-02-19_17:44:28,17
14856,2024-02-19,1970-01-01 17:46:16,19,2,2024,2024-02-19_17:46:16,17
14857,2024-02-19,1970-01-01 17:49:21,19,2,2024,2024-02-19_17:49:21,17
14858,2024-02-19,1970-01-01 17:55:16,19,2,2024,2024-02-19_17:55:16,17
14859,2024-02-19,1970-01-01 17:57:13,19,2,2024,2024-02-19_17:57:13,17
14860,2024-02-19,1970-01-01 17:58:17,19,2,2024,2024-02-19_17:58:17,17
14861,2024-02-19,1970-01-01 18:09:14,19,2,2024,2024-02-19_18:09:14,18
14862,2024-02-19,1970-01-01 18:13:58,19,2,2024,2024-02-19_18:13:58,18
