Time ID,Purchase_Date,Time of Purchase,Date,Day,Month,Year,Time of Day,key
11531,2/8/2024,10:53:53,2/8/2024,8,2,2024,10:53:53,2/8/2024 10:53
11532,2/8/2024,10:57:09,2/8/2024,8,2,2024,10:57:09,2/8/2024 10:57
11533,2/8/2024,10:59:47,2/8/2024,8,2,2024,10:59:47,2/8/2024 10:59
11534,2/8/2024,11:20:01,2/8/2024,8,2,2024,11:20:01,2/8/2024 11:20
11535,2/8/2024,11:20:13,2/8/2024,8,2,2024,11:20:13,2/8/2024 11:20
11536,2/8/2024,11:28:40,2/8/2024,8,2,2024,11:28:40,2/8/2024 11:28
11537,2/8/2024,11:49:53,2/8/2024,8,2,2024,11:49:53,2/8/2024 11:49
11538,2/8/2024,11:50:38,2/8/2024,8,2,2024,11:50:38,2/8/2024 11:50
11539,2/8/2024,12:00:35,2/8/2024,8,2,2024,12:00:35,2/8/2024 12:00
11540,2/8/2024,12:00:41,2/8/2024,8,2,2024,12:00:41,2/8/2024 12:00
11541,2/8/2024,12:02:04,2/8/2024,8,2,2024,12:02:04,2/8/2024 12:02
11542,2/8/2024,12:03:02,2/8/2024,8,2,2024,12:03:02,2/8/2024 12:03
11543,2/8/2024,12:03:53,2/8/2024,8,2,2024,12:03:53,2/8/2024 12:03
11544,2/8/2024,12:06:16,2/8/2024,8,2,2024,12:06:16,2/8/2024 12:06
11545,2/8/2024,12:20:52,2/8/2024,8,2,2024,12:20:52,2/8/2024 12:20
11546,2/8/2024,12:53:33,2/8/2024,8,2,2024,12:53:33,2/8/2024 12:53
11547,2/8/2024,12:56:39,2/8/2024,8,2,2024,12:56:39,2/8/2024 12:56
11548,2/8/2024,12:58:13,2/8/2024,8,2,2024,12:58:13,2/8/2024 12:58
11549,2/8/2024,13:05:32,2/8/2024,8,2,2024,13:05:32,2/8/2024 13:05
11550,2/8/2024,13:25:12,2/8/2024,8,2,2024,13:25:12,2/8/2024 13:25
11551,2/8/2024,13:25:37,2/8/2024,8,2,2024,13:25:37,2/8/2024 13:25
11552,2/8/2024,13:35:12,2/8/2024,8,2,2024,13:35:12,2/8/2024 13:35
11553,2/8/2024,13:37:53,2/8/2024,8,2,2024,13:37:53,2/8/2024 13:37
11554,2/8/2024,13:43:08,2/8/2024,8,2,2024,13:43:08,2/8/2024 13:43
11555,2/8/2024,13:44:31,2/8/2024,8,2,2024,13:44:31,2/8/2024 13:44
11556,2/8/2024,13:46:05,2/8/2024,8,2,2024,13:46:05,2/8/2024 13:46
11557,2/8/2024,13:56:34,2/8/2024,8,2,2024,13:56:34,2/8/2024 13:56
11558,2/8/2024,14:07:45,2/8/2024,8,2,2024,14:07:45,2/8/2024 14:07
11559,2/8/2024,14:17:04,2/8/2024,8,2,2024,14:17:04,2/8/2024 14:17
11560,2/8/2024,14:19:09,2/8/2024,8,2,2024,14:19:09,2/8/2024 14:19
11561,2/8/2024,14:24:41,2/8/2024,8,2,2024,14:24:41,2/8/2024 14:24
11562,2/8/2024,14:24:57,2/8/2024,8,2,2024,14:24:57,2/8/2024 14:24
11563,2/8/2024,14:26:18,2/8/2024,8,2,2024,14:26:18,2/8/2024 14:26
11564,2/8/2024,14:27:36,2/8/2024,8,2,2024,14:27:36,2/8/2024 14:27
11565,2/8/2024,14:33:42,2/8/2024,8,2,2024,14:33:42,2/8/2024 14:33
11566,2/8/2024,14:34:46,2/8/2024,8,2,2024,14:34:46,2/8/2024 14:34
11567,2/8/2024,14:35:12,2/8/2024,8,2,2024,14:35:12,2/8/2024 14:35
11568,2/8/2024,14:38:11,2/8/2024,8,2,2024,14:38:11,2/8/2024 14:38
11569,2/8/2024,14:40:20,2/8/2024,8,2,2024,14:40:20,2/8/2024 14:40
11570,2/8/2024,14:45:11,2/8/2024,8,2,2024,14:45:11,2/8/2024 14:45
11571,2/8/2024,14:49:35,2/8/2024,8,2,2024,14:49:35,2/8/2024 14:49
11572,2/8/2024,14:52:19,2/8/2024,8,2,2024,14:52:19,2/8/2024 14:52
11573,2/8/2024,14:57:57,2/8/2024,8,2,2024,14:57:57,2/8/2024 14:57
11574,2/8/2024,14:59:03,2/8/2024,8,2,2024,14:59:03,2/8/2024 14:59
11575,2/8/2024,14:59:58,2/8/2024,8,2,2024,14:59:58,2/8/2024 14:59
11576,2/8/2024,15:03:34,2/8/2024,8,2,2024,15:03:34,2/8/2024 15:03
11577,2/8/2024,15:06:50,2/8/2024,8,2,2024,15:06:50,2/8/2024 15:06
11578,2/8/2024,15:07:56,2/8/2024,8,2,2024,15:07:56,2/8/2024 15:07
11579,2/8/2024,15:11:04,2/8/2024,8,2,2024,15:11:04,2/8/2024 15:11
11580,2/8/2024,15:12:24,2/8/2024,8,2,2024,15:12:24,2/8/2024 15:12
11581,2/8/2024,15:12:53,2/8/2024,8,2,2024,15:12:53,2/8/2024 15:12
11582,2/8/2024,15:15:08,2/8/2024,8,2,2024,15:15:08,2/8/2024 15:15
11583,2/8/2024,15:44:49,2/8/2024,8,2,2024,15:44:49,2/8/2024 15:44
11584,2/8/2024,15:49:36,2/8/2024,8,2,2024,15:49:36,2/8/2024 15:49
11585,2/8/2024,15:51:39,2/8/2024,8,2,2024,15:51:39,2/8/2024 15:51
11586,2/8/2024,16:02:15,2/8/2024,8,2,2024,16:02:15,2/8/2024 16:02
11587,2/8/2024,16:03:14,2/8/2024,8,2,2024,16:03:14,2/8/2024 16:03
11588,2/8/2024,16:03:41,2/8/2024,8,2,2024,16:03:41,2/8/2024 16:03
11589,2/8/2024,16:07:15,2/8/2024,8,2,2024,16:07:15,2/8/2024 16:07
11590,2/8/2024,16:10:18,2/8/2024,8,2,2024,16:10:18,2/8/2024 16:10
11591,2/8/2024,16:10:45,2/8/2024,8,2,2024,16:10:45,2/8/2024 16:10
11592,2/8/2024,16:13:42,2/8/2024,8,2,2024,16:13:42,2/8/2024 16:13
11593,2/8/2024,16:13:44,2/8/2024,8,2,2024,16:13:44,2/8/2024 16:13
11594,2/8/2024,16:15:35,2/8/2024,8,2,2024,16:15:35,2/8/2024 16:15
11595,2/8/2024,16:17:19,2/8/2024,8,2,2024,16:17:19,2/8/2024 16:17
11596,2/8/2024,16:21:29,2/8/2024,8,2,2024,16:21:29,2/8/2024 16:21
11597,2/8/2024,16:27:58,2/8/2024,8,2,2024,16:27:58,2/8/2024 16:27
11598,2/8/2024,16:28:51,2/8/2024,8,2,2024,16:28:51,2/8/2024 16:28
11599,2/8/2024,16:43:06,2/8/2024,8,2,2024,16:43:06,2/8/2024 16:43
11600,2/8/2024,16:44:00,2/8/2024,8,2,2024,16:44:00,2/8/2024 16:44
11601,2/8/2024,16:56:42,2/8/2024,8,2,2024,16:56:42,2/8/2024 16:56
11602,2/8/2024,16:57:36,2/8/2024,8,2,2024,16:57:36,2/8/2024 16:57
11603,2/8/2024,17:00:22,2/8/2024,8,2,2024,17:00:22,2/8/2024 17:00
11604,2/8/2024,17:00:39,2/8/2024,8,2,2024,17:00:39,2/8/2024 17:00
11605,2/8/2024,17:03:50,2/8/2024,8,2,2024,17:03:50,2/8/2024 17:03
11606,2/8/2024,17:06:29,2/8/2024,8,2,2024,17:06:29,2/8/2024 17:06
11607,2/8/2024,17:17:09,2/8/2024,8,2,2024,17:17:09,2/8/2024 17:17
11608,2/8/2024,17:17:45,2/8/2024,8,2,2024,17:17:45,2/8/2024 17:17
11609,2/8/2024,17:18:19,2/8/2024,8,2,2024,17:18:19,2/8/2024 17:18
11610,2/8/2024,17:21:14,2/8/2024,8,2,2024,17:21:14,2/8/2024 17:21
11611,2/8/2024,17:22:11,2/8/2024,8,2,2024,17:22:11,2/8/2024 17:22
11612,2/8/2024,17:23:07,2/8/2024,8,2,2024,17:23:07,2/8/2024 17:23
11613,2/8/2024,17:24:30,2/8/2024,8,2,2024,17:24:30,2/8/2024 17:24
11614,2/8/2024,17:25:03,2/8/2024,8,2,2024,17:25:03,2/8/2024 17:25
11615,2/8/2024,17:27:46,2/8/2024,8,2,2024,17:27:46,2/8/2024 17:27
11616,2/8/2024,17:31:50,2/8/2024,8,2,2024,17:31:50,2/8/2024 17:31
11617,2/8/2024,17:32:13,2/8/2024,8,2,2024,17:32:13,2/8/2024 17:32
11618,2/8/2024,17:33:04,2/8/2024,8,2,2024,17:33:04,2/8/2024 17:33
11619,2/8/2024,17:33:17,2/8/2024,8,2,2024,17:33:17,2/8/2024 17:33
11620,2/8/2024,17:37:18,2/8/2024,8,2,2024,17:37:18,2/8/2024 17:37
11621,2/8/2024,17:37:54,2/8/2024,8,2,2024,17:37:54,2/8/2024 17:37
11622,2/8/2024,17:38:06,2/8/2024,8,2,2024,17:38:06,2/8/2024 17:38
11623,2/8/2024,17:38:36,2/8/2024,8,2,2024,17:38:36,2/8/2024 17:38
11624,2/8/2024,17:39:01,2/8/2024,8,2,2024,17:39:01,2/8/2024 17:39
11625,2/8/2024,17:39:56,2/8/2024,8,2,2024,17:39:56,2/8/2024 17:39
11626,2/8/2024,17:40:49,2/8/2024,8,2,2024,17:40:49,2/8/2024 17:40
11627,2/8/2024,17:45:17,2/8/2024,8,2,2024,17:45:17,2/8/2024 17:45
11628,2/8/2024,17:47:16,2/8/2024,8,2,2024,17:47:16,2/8/2024 17:47
11629,2/8/2024,17:47:46,2/8/2024,8,2,2024,17:47:46,2/8/2024 17:47
11630,2/8/2024,17:48:09,2/8/2024,8,2,2024,17:48:09,2/8/2024 17:48
11631,2/8/2024,17:49:23,2/8/2024,8,2,2024,17:49:23,2/8/2024 17:49
11632,2/8/2024,17:49:33,2/8/2024,8,2,2024,17:49:33,2/8/2024 17:49
11633,2/8/2024,17:55:18,2/8/2024,8,2,2024,17:55:18,2/8/2024 17:55
11634,2/8/2024,17:55:34,2/8/2024,8,2,2024,17:55:34,2/8/2024 17:55
11635,2/8/2024,17:56:36,2/8/2024,8,2,2024,17:56:36,2/8/2024 17:56
11636,2/8/2024,17:59:04,2/8/2024,8,2,2024,17:59:04,2/8/2024 17:59
11637,2/8/2024,18:00:40,2/8/2024,8,2,2024,18:00:40,2/8/2024 18:00
11638,2/8/2024,18:04:07,2/8/2024,8,2,2024,18:04:07,2/8/2024 18:04
11639,2/8/2024,18:04:16,2/8/2024,8,2,2024,18:04:16,2/8/2024 18:04
11640,2/8/2024,18:08:21,2/8/2024,8,2,2024,18:08:21,2/8/2024 18:08
11641,2/8/2024,18:30:08,2/8/2024,8,2,2024,18:30:08,2/8/2024 18:30
11642,2/8/2024,18:36:05,2/8/2024,8,2,2024,18:36:05,2/8/2024 18:36
11643,2/8/2024,18:38:46,2/8/2024,8,2,2024,18:38:46,2/8/2024 18:38
11644,2/8/2024,18:41:37,2/8/2024,8,2,2024,18:41:37,2/8/2024 18:41
11645,2/8/2024,18:49:28,2/8/2024,8,2,2024,18:49:28,2/8/2024 18:49
11646,2/8/2024,18:50:55,2/8/2024,8,2,2024,18:50:55,2/8/2024 18:50
11647,2/8/2024,18:52:53,2/8/2024,8,2,2024,18:52:53,2/8/2024 18:52
11648,2/8/2024,18:58:24,2/8/2024,8,2,2024,18:58:24,2/8/2024 18:58
11649,2/8/2024,19:00:48,2/8/2024,8,2,2024,19:00:48,2/8/2024 19:00
11650,2/8/2024,19:03:43,2/8/2024,8,2,2024,19:03:43,2/8/2024 19:03
11651,2/8/2024,19:04:36,2/8/2024,8,2,2024,19:04:36,2/8/2024 19:04
11652,2/8/2024,19:23:09,2/8/2024,8,2,2024,19:23:09,2/8/2024 19:23
11653,2/8/2024,19:24:58,2/8/2024,8,2,2024,19:24:58,2/8/2024 19:24
11654,2/8/2024,19:26:29,2/8/2024,8,2,2024,19:26:29,2/8/2024 19:26
11655,2/8/2024,19:27:24,2/8/2024,8,2,2024,19:27:24,2/8/2024 19:27
11656,2/8/2024,19:27:40,2/8/2024,8,2,2024,19:27:40,2/8/2024 19:27
11657,2/8/2024,19:29:27,2/8/2024,8,2,2024,19:29:27,2/8/2024 19:29
11658,2/8/2024,19:31:31,2/8/2024,8,2,2024,19:31:31,2/8/2024 19:31
11659,2/8/2024,19:33:28,2/8/2024,8,2,2024,19:33:28,2/8/2024 19:33
11660,2/8/2024,19:34:13,2/8/2024,8,2,2024,19:34:13,2/8/2024 19:34
11661,2/8/2024,19:36:09,2/8/2024,8,2,2024,19:36:09,2/8/2024 19:36
11662,2/8/2024,19:37:45,2/8/2024,8,2,2024,19:37:45,2/8/2024 19:37
11663,2/8/2024,19:38:14,2/8/2024,8,2,2024,19:38:14,2/8/2024 19:38
11664,2/8/2024,19:39:10,2/8/2024,8,2,2024,19:39:10,2/8/2024 19:39
11665,2/8/2024,19:39:56,2/8/2024,8,2,2024,19:39:56,2/8/2024 19:39
11666,2/8/2024,19:42:29,2/8/2024,8,2,2024,19:42:29,2/8/2024 19:42
11667,2/8/2024,19:44:40,2/8/2024,8,2,2024,19:44:40,2/8/2024 19:44
11668,2/8/2024,20:07:53,2/8/2024,8,2,2024,20:07:53,2/8/2024 20:07
11669,2/8/2024,20:10:06,2/8/2024,8,2,2024,20:10:06,2/8/2024 20:10
11670,2/8/2024,20:16:52,2/8/2024,8,2,2024,20:16:52,2/8/2024 20:16
11671,2/8/2024,20:17:26,2/8/2024,8,2,2024,20:17:26,2/8/2024 20:17
11672,2/8/2024,20:17:39,2/8/2024,8,2,2024,20:17:39,2/8/2024 20:17
11673,2/8/2024,20:19:46,2/8/2024,8,2,2024,20:19:46,2/8/2024 20:19
11674,2/8/2024,20:19:51,2/8/2024,8,2,2024,20:19:51,2/8/2024 20:19
11675,2/8/2024,20:20:38,2/8/2024,8,2,2024,20:20:38,2/8/2024 20:20
11676,2/8/2024,20:21:23,2/8/2024,8,2,2024,20:21:23,2/8/2024 20:21
11677,2/8/2024,20:22:16,2/8/2024,8,2,2024,20:22:16,2/8/2024 20:22
11678,2/8/2024,20:22:31,2/8/2024,8,2,2024,20:22:31,2/8/2024 20:22
11679,2/8/2024,20:22:44,2/8/2024,8,2,2024,20:22:44,2/8/2024 20:22
11680,2/8/2024,20:22:56,2/8/2024,8,2,2024,20:22:56,2/8/2024 20:22
11681,2/8/2024,20:24:19,2/8/2024,8,2,2024,20:24:19,2/8/2024 20:24
11682,2/8/2024,20:25:10,2/8/2024,8,2,2024,20:25:10,2/8/2024 20:25
11683,2/8/2024,20:26:58,2/8/2024,8,2,2024,20:26:58,2/8/2024 20:26
11684,2/8/2024,20:27:01,2/8/2024,8,2,2024,20:27:01,2/8/2024 20:27
11685,2/8/2024,20:27:22,2/8/2024,8,2,2024,20:27:22,2/8/2024 20:27
11686,2/8/2024,20:28:08,2/8/2024,8,2,2024,20:28:08,2/8/2024 20:28
11687,2/8/2024,20:28:37,2/8/2024,8,2,2024,20:28:37,2/8/2024 20:28
11688,2/8/2024,20:28:50,2/8/2024,8,2,2024,20:28:50,2/8/2024 20:28
11689,2/8/2024,20:29:05,2/8/2024,8,2,2024,20:29:05,2/8/2024 20:29
11690,2/8/2024,20:29:08,2/8/2024,8,2,2024,20:29:08,2/8/2024 20:29
11691,2/8/2024,20:29:19,2/8/2024,8,2,2024,20:29:19,2/8/2024 20:29
11692,2/8/2024,20:29:20,2/8/2024,8,2,2024,20:29:20,2/8/2024 20:29
11693,2/8/2024,20:29:33,2/8/2024,8,2,2024,20:29:33,2/8/2024 20:29
11694,2/8/2024,20:30:13,2/8/2024,8,2,2024,20:30:13,2/8/2024 20:30
11695,2/8/2024,20:30:24,2/8/2024,8,2,2024,20:30:24,2/8/2024 20:30
11696,2/8/2024,20:30:41,2/8/2024,8,2,2024,20:30:41,2/8/2024 20:30
11697,2/8/2024,20:31:52,2/8/2024,8,2,2024,20:31:52,2/8/2024 20:31
11698,2/8/2024,20:34:15,2/8/2024,8,2,2024,20:34:15,2/8/2024 20:34
11699,2/8/2024,20:43:07,2/8/2024,8,2,2024,20:43:07,2/8/2024 20:43
11700,2/8/2024,20:44:06,2/8/2024,8,2,2024,20:44:06,2/8/2024 20:44
11701,2/8/2024,20:51:54,2/8/2024,8,2,2024,20:51:54,2/8/2024 20:51
11702,2/8/2024,20:52:46,2/8/2024,8,2,2024,20:52:46,2/8/2024 20:52
11703,2/8/2024,21:04:49,2/8/2024,8,2,2024,21:04:49,2/8/2024 21:04
11704,2/8/2024,21:28:38,2/8/2024,8,2,2024,21:28:38,2/8/2024 21:28
11705,2/8/2024,21:30:45,2/8/2024,8,2,2024,21:30:45,2/8/2024 21:30
11706,2/8/2024,21:33:19,2/8/2024,8,2,2024,21:33:19,2/8/2024 21:33
11707,2/8/2024,21:33:44,2/8/2024,8,2,2024,21:33:44,2/8/2024 21:33
11708,2/8/2024,21:34:41,2/8/2024,8,2,2024,21:34:41,2/8/2024 21:34
11709,2/8/2024,21:39:44,2/8/2024,8,2,2024,21:39:44,2/8/2024 21:39
11710,2/8/2024,21:40:36,2/8/2024,8,2,2024,21:40:36,2/8/2024 21:40
11711,2/8/2024,21:46:15,2/8/2024,8,2,2024,21:46:15,2/8/2024 21:46
11712,2/8/2024,21:48:25,2/8/2024,8,2,2024,21:48:25,2/8/2024 21:48
11713,2/8/2024,21:49:07,2/8/2024,8,2,2024,21:49:07,2/8/2024 21:49
11714,2/8/2024,21:49:28,2/8/2024,8,2,2024,21:49:28,2/8/2024 21:49
11715,2/8/2024,21:49:52,2/8/2024,8,2,2024,21:49:52,2/8/2024 21:49
11716,2/8/2024,21:51:00,2/8/2024,8,2,2024,21:51:00,2/8/2024 21:51
11717,2/8/2024,21:51:11,2/8/2024,8,2,2024,21:51:11,2/8/2024 21:51
11718,2/8/2024,21:52:10,2/8/2024,8,2,2024,21:52:10,2/8/2024 21:52
11719,2/8/2024,21:54:38,2/8/2024,8,2,2024,21:54:38,2/8/2024 21:54
11720,2/8/2024,21:54:59,2/8/2024,8,2,2024,21:54:59,2/8/2024 21:54
11721,2/8/2024,21:56:08,2/8/2024,8,2,2024,21:56:08,2/8/2024 21:56
11722,2/8/2024,21:56:35,2/8/2024,8,2,2024,21:56:35,2/8/2024 21:56
11723,2/8/2024,21:57:22,2/8/2024,8,2,2024,21:57:22,2/8/2024 21:57
11724,2/8/2024,22:07:36,2/8/2024,8,2,2024,22:07:36,2/8/2024 22:07
11725,2/8/2024,22:11:56,2/8/2024,8,2,2024,22:11:56,2/8/2024 22:11
11726,2/8/2024,22:30:45,2/8/2024,8,2,2024,22:30:45,2/8/2024 22:30
11727,2/8/2024,22:39:54,2/8/2024,8,2,2024,22:39:54,2/8/2024 22:39
11728,2/8/2024,22:45:46,2/8/2024,8,2,2024,22:45:46,2/8/2024 22:45
11729,2/8/2024,23:02:59,2/8/2024,8,2,2024,23:02:59,2/8/2024 23:02
11730,2/8/2024,23:03:47,2/8/2024,8,2,2024,23:03:47,2/8/2024 23:03
11731,2/8/2024,23:10:42,2/8/2024,8,2,2024,23:10:42,2/8/2024 23:10
11732,2/8/2024,23:40:20,2/8/2024,8,2,2024,23:40:20,2/8/2024 23:40
11733,2/8/2024,23:49:13,2/8/2024,8,2,2024,23:49:13,2/8/2024 23:49
11734,2/8/2024,23:56:11,2/8/2024,8,2,2024,23:56:11,2/8/2024 23:56
11735,2/8/2024,23:57:23,2/8/2024,8,2,2024,23:57:23,2/8/2024 23:57
11736,2/9/2024,0:00:22,2/9/2024,9,2,2024,0:00:22,2/9/2024 0:00
11737,2/9/2024,0:10:15,2/9/2024,9,2,2024,0:10:15,2/9/2024 0:10
11738,2/9/2024,0:10:56,2/9/2024,9,2,2024,0:10:56,2/9/2024 0:10
11739,2/9/2024,0:34:32,2/9/2024,9,2,2024,0:34:32,2/9/2024 0:34
11740,2/9/2024,0:40:21,2/9/2024,9,2,2024,0:40:21,2/9/2024 0:40
11741,2/9/2024,0:51:14,2/9/2024,9,2,2024,0:51:14,2/9/2024 0:51
11742,2/9/2024,0:59:49,2/9/2024,9,2,2024,0:59:49,2/9/2024 0:59
11743,2/9/2024,1:01:46,2/9/2024,9,2,2024,1:01:46,2/9/2024 1:01
11744,2/9/2024,1:06:31,2/9/2024,9,2,2024,1:06:31,2/9/2024 1:06
11745,2/9/2024,1:17:57,2/9/2024,9,2,2024,1:17:57,2/9/2024 1:17
11746,2/9/2024,1:29:36,2/9/2024,9,2,2024,1:29:36,2/9/2024 1:29
11747,2/9/2024,1:30:27,2/9/2024,9,2,2024,1:30:27,2/9/2024 1:30
11748,2/9/2024,1:30:45,2/9/2024,9,2,2024,1:30:45,2/9/2024 1:30
11749,2/9/2024,1:33:10,2/9/2024,9,2,2024,1:33:10,2/9/2024 1:33
11750,2/9/2024,1:37:50,2/9/2024,9,2,2024,1:37:50,2/9/2024 1:37
11751,2/9/2024,1:40:24,2/9/2024,9,2,2024,1:40:24,2/9/2024 1:40
11752,2/9/2024,1:46:48,2/9/2024,9,2,2024,1:46:48,2/9/2024 1:46
11753,2/9/2024,1:48:53,2/9/2024,9,2,2024,1:48:53,2/9/2024 1:48
11754,2/9/2024,1:55:00,2/9/2024,9,2,2024,1:55:00,2/9/2024 1:55
11755,2/9/2024,2:12:00,2/9/2024,9,2,2024,2:12:00,2/9/2024 2:12
11756,2/9/2024,2:12:37,2/9/2024,9,2,2024,2:12:37,2/9/2024 2:12
11757,2/9/2024,2:14:31,2/9/2024,9,2,2024,2:14:31,2/9/2024 2:14
11758,2/9/2024,2:21:25,2/9/2024,9,2,2024,2:21:25,2/9/2024 2:21
11759,2/9/2024,2:32:10,2/9/2024,9,2,2024,2:32:10,2/9/2024 2:32
11760,2/9/2024,2:45:32,2/9/2024,9,2,2024,2:45:32,2/9/2024 2:45
11761,2/9/2024,2:55:38,2/9/2024,9,2,2024,2:55:38,2/9/2024 2:55
11762,2/9/2024,2:57:59,2/9/2024,9,2,2024,2:57:59,2/9/2024 2:57
11763,2/9/2024,3:05:02,2/9/2024,9,2,2024,3:05:02,2/9/2024 3:05
11764,2/9/2024,3:08:34,2/9/2024,9,2,2024,3:08:34,2/9/2024 3:08
11765,2/9/2024,3:09:51,2/9/2024,9,2,2024,3:09:51,2/9/2024 3:09
11766,2/9/2024,3:19:55,2/9/2024,9,2,2024,3:19:55,2/9/2024 3:19
11767,2/9/2024,3:20:18,2/9/2024,9,2,2024,3:20:18,2/9/2024 3:20
11768,2/9/2024,3:23:24,2/9/2024,9,2,2024,3:23:24,2/9/2024 3:23
11769,2/9/2024,3:26:08,2/9/2024,9,2,2024,3:26:08,2/9/2024 3:26
11770,2/9/2024,3:38:27,2/9/2024,9,2,2024,3:38:27,2/9/2024 3:38
11771,2/9/2024,3:40:48,2/9/2024,9,2,2024,3:40:48,2/9/2024 3:40
11772,2/9/2024,3:41:38,2/9/2024,9,2,2024,3:41:38,2/9/2024 3:41
11773,2/9/2024,3:50:13,2/9/2024,9,2,2024,3:50:13,2/9/2024 3:50
11774,2/9/2024,4:04:46,2/9/2024,9,2,2024,4:04:46,2/9/2024 4:04
11775,2/9/2024,4:19:48,2/9/2024,9,2,2024,4:19:48,2/9/2024 4:19
11776,2/9/2024,4:20:26,2/9/2024,9,2,2024,4:20:26,2/9/2024 4:20
11777,2/9/2024,4:43:19,2/9/2024,9,2,2024,4:43:19,2/9/2024 4:43
11778,2/9/2024,4:45:23,2/9/2024,9,2,2024,4:45:23,2/9/2024 4:45
11779,2/9/2024,4:48:59,2/9/2024,9,2,2024,4:48:59,2/9/2024 4:48
11780,2/9/2024,4:51:33,2/9/2024,9,2,2024,4:51:33,2/9/2024 4:51
11781,2/9/2024,5:00:16,2/9/2024,9,2,2024,5:00:16,2/9/2024 5:00
11782,2/9/2024,5:05:30,2/9/2024,9,2,2024,5:05:30,2/9/2024 5:05
11783,2/9/2024,5:07:31,2/9/2024,9,2,2024,5:07:31,2/9/2024 5:07
11784,2/9/2024,5:08:19,2/9/2024,9,2,2024,5:08:19,2/9/2024 5:08
11785,2/9/2024,5:11:18,2/9/2024,9,2,2024,5:11:18,2/9/2024 5:11
11786,2/9/2024,5:11:49,2/9/2024,9,2,2024,5:11:49,2/9/2024 5:11
11787,2/9/2024,5:13:45,2/9/2024,9,2,2024,5:13:45,2/9/2024 5:13
11788,2/9/2024,5:14:02,2/9/2024,9,2,2024,5:14:02,2/9/2024 5:14
11789,2/9/2024,5:14:25,2/9/2024,9,2,2024,5:14:25,2/9/2024 5:14
11790,2/9/2024,5:14:59,2/9/2024,9,2,2024,5:14:59,2/9/2024 5:14
11791,2/9/2024,5:15:04,2/9/2024,9,2,2024,5:15:04,2/9/2024 5:15
11792,2/9/2024,5:19:07,2/9/2024,9,2,2024,5:19:07,2/9/2024 5:19
11793,2/9/2024,5:22:29,2/9/2024,9,2,2024,5:22:29,2/9/2024 5:22
11794,2/9/2024,5:25:40,2/9/2024,9,2,2024,5:25:40,2/9/2024 5:25
11795,2/9/2024,5:27:11,2/9/2024,9,2,2024,5:27:11,2/9/2024 5:27
11796,2/9/2024,5:40:27,2/9/2024,9,2,2024,5:40:27,2/9/2024 5:40
11797,2/9/2024,5:43:27,2/9/2024,9,2,2024,5:43:27,2/9/2024 5:43
11798,2/9/2024,5:44:36,2/9/2024,9,2,2024,5:44:36,2/9/2024 5:44
11799,2/9/2024,5:47:49,2/9/2024,9,2,2024,5:47:49,2/9/2024 5:47
11800,2/9/2024,5:52:35,2/9/2024,9,2,2024,5:52:35,2/9/2024 5:52
11801,2/9/2024,5:53:38,2/9/2024,9,2,2024,5:53:38,2/9/2024 5:53
11802,2/9/2024,5:55:37,2/9/2024,9,2,2024,5:55:37,2/9/2024 5:55
11803,2/9/2024,6:01:22,2/9/2024,9,2,2024,6:01:22,2/9/2024 6:01
11804,2/9/2024,6:02:52,2/9/2024,9,2,2024,6:02:52,2/9/2024 6:02
11805,2/9/2024,6:04:12,2/9/2024,9,2,2024,6:04:12,2/9/2024 6:04
11806,2/9/2024,6:04:42,2/9/2024,9,2,2024,6:04:42,2/9/2024 6:04
11807,2/9/2024,6:06:51,2/9/2024,9,2,2024,6:06:51,2/9/2024 6:06
11808,2/9/2024,6:08:15,2/9/2024,9,2,2024,6:08:15,2/9/2024 6:08
11809,2/9/2024,6:08:48,2/9/2024,9,2,2024,6:08:48,2/9/2024 6:08
11810,2/9/2024,6:10:28,2/9/2024,9,2,2024,6:10:28,2/9/2024 6:10
11811,2/9/2024,6:14:44,2/9/2024,9,2,2024,6:14:44,2/9/2024 6:14
11812,2/9/2024,6:23:56,2/9/2024,9,2,2024,6:23:56,2/9/2024 6:23
11813,2/9/2024,6:24:43,2/9/2024,9,2,2024,6:24:43,2/9/2024 6:24
11814,2/9/2024,6:30:59,2/9/2024,9,2,2024,6:30:59,2/9/2024 6:30
11815,2/9/2024,6:33:04,2/9/2024,9,2,2024,6:33:04,2/9/2024 6:33
11816,2/9/2024,6:33:10,2/9/2024,9,2,2024,6:33:10,2/9/2024 6:33
11817,2/9/2024,6:35:29,2/9/2024,9,2,2024,6:35:29,2/9/2024 6:35
11818,2/9/2024,6:36:20,2/9/2024,9,2,2024,6:36:20,2/9/2024 6:36
11819,2/9/2024,6:42:28,2/9/2024,9,2,2024,6:42:28,2/9/2024 6:42
11820,2/9/2024,6:43:26,2/9/2024,9,2,2024,6:43:26,2/9/2024 6:43
11821,2/9/2024,6:59:39,2/9/2024,9,2,2024,6:59:39,2/9/2024 6:59
11822,2/9/2024,7:00:47,2/9/2024,9,2,2024,7:00:47,2/9/2024 7:00
11823,2/9/2024,7:26:25,2/9/2024,9,2,2024,7:26:25,2/9/2024 7:26
11824,2/9/2024,7:27:30,2/9/2024,9,2,2024,7:27:30,2/9/2024 7:27
11825,2/9/2024,7:28:42,2/9/2024,9,2,2024,7:28:42,2/9/2024 7:28
11826,2/9/2024,7:32:35,2/9/2024,9,2,2024,7:32:35,2/9/2024 7:32
11827,2/9/2024,7:34:01,2/9/2024,9,2,2024,7:34:01,2/9/2024 7:34
